,id,manufacturer,company_location,year_reviewed,bar_name,cocoa_percent,rating
2400,963,Vanleer (Barry Callebaut),U.S.A.,2012,Manhattan,72.0,2.5
2401,963,Vanleer (Barry Callebaut),U.S.A.,2012,Napa,65.0,2.75
2402,404,Vao Vao (Chocolaterie Robert),Madagascar,2009,Madagascar,72.0,2.75
2403,404,Vao Vao (Chocolaterie Robert),Madagascar,2009,Madagascar,76.0,2.75
2404,404,Vao Vao (Chocolaterie Robert),Madagascar,2009,Madagascar,80.0,2.75
2405,404,Vao Vao (Chocolaterie Robert),Madagascar,2009,Madagascar,70.0,3.0
2406,404,Vao Vao (Chocolaterie Robert),Madagascar,2009,Madagascar w/ nibs,68.0,3.0
2407,404,Vao Vao (Chocolaterie Robert),Madagascar,2009,Madagascar,64.0,3.25
2408,1470,Vicuna,U.S.A.,2015,Palos Blancos,70.0,3.25
2409,1470,Vicuna,U.S.A.,2015,Palos Blancos + nibs,70.0,3.25
2410,2186,Vicuna,U.S.A.,2018,Palos Blancos,70.0,2.75
2411,2186,Vicuna,U.S.A.,2018,Alta Verapaz,70.0,3.0
2412,2190,Vicuna,U.S.A.,2018,San Francisco de Macoris,70.0,3.25
2413,991,Videri,U.S.A.,2012,"Classic, Central and S. America",70.0,3.25
2414,1117,Videri,U.S.A.,2013,"Dark, Central and S. America",90.0,3.75
2415,1211,Videri,U.S.A.,2014,Dominican Republic,90.0,3.25
2416,1211,Videri,U.S.A.,2014,Trinidad,75.0,3.5
2417,1227,Videri,U.S.A.,2014,Mindo,75.0,3.5
2418,2578,Videri,U.S.A.,2021,Chimelb,75.0,2.75
2419,2578,Videri,U.S.A.,2021,Zorzal,75.0,3.0
2420,2578,Videri,U.S.A.,2021,"""Classic Dark"", Ecuador-Guatemala-Dom. Rep.",70.0,3.5
2421,2578,Videri,U.S.A.,2021,Costas Esmeraldas,75.0,3.5
2422,951,Vietcacao (A. Morin),France,2012,"Ben Tre, Mekong Delta, MoCay",70.0,3.5
2423,1205,Vintage Plantations,U.S.A.,2014,San Martin,75.0,3.0
2424,153,Vintage Plantations (Tulicorp),U.S.A.,2007,"Los Rios, Rancho Grande 2004/2007",100.0,2.0
2425,153,Vintage Plantations (Tulicorp),U.S.A.,2007,"Los Rios, Rancho Grande 2004/2007",90.0,2.0
2426,153,Vintage Plantations (Tulicorp),U.S.A.,2007,"Los Rios, Rancho Grande 2004/2007",75.0,3.0
2427,153,Vintage Plantations (Tulicorp),U.S.A.,2007,"Los Rios, Rancho Grande 2007",65.0,3.0
2428,1458,Violet Sky,U.S.A.,2015,Sambirano Valley,77.0,2.75
2429,1502,Violet Sky,U.S.A.,2015,Cahabon,77.0,2.75
2430,1458,Violet Sky,U.S.A.,2015,Moho River Valley,77.0,3.0
2431,1458,Violet Sky,U.S.A.,2015,Cuyagua,77.0,3.0
2432,1458,Violet Sky,U.S.A.,2015,Peru,77.0,3.25
2433,1720,Vivra,U.S.A.,2016,Peru,70.0,2.5
2434,1720,Vivra,U.S.A.,2016,Ocumare,70.0,2.5
2435,1724,Vivra,U.S.A.,2016,Dominican Republic,70.0,3.0
2436,2178,Vivra,U.S.A.,2018,Alto Beni,70.0,2.5
2437,2182,Vivra,U.S.A.,2018,"Pisa, Adul de Nord",70.0,2.5
2438,1756,Wellington Chocolate Factory,New Zealand,2016,Conacado,70.0,3.5
2439,1756,Wellington Chocolate Factory,New Zealand,2016,"Piura Blanco, Norandino",70.0,3.5
2440,2012,Wellington Chocolate Factory,New Zealand,2017,Samoa,77.0,3.0
2441,2092,White Label aka Mutari,U.S.A.,2018,Kokoa Kamili,68.0,3.0
2442,2096,White Label aka Mutari,U.S.A.,2018,Alto Beni,72.0,3.0
2443,2626,White Label aka Mutari,U.S.A.,2021,"Kablon Farms, b. KP7417211821",74.0,3.5
2444,2626,White Label aka Mutari,U.S.A.,2021,"Semuliki, 2017-18 h., batch SU72conche22212621",72.0,3.5
2445,2622,White Label aka Mutari,U.S.A.,2021,"La Masica, 2015 harvest, b. LH74HORZConcheV2",74.0,3.75
2446,2622,White Label aka Mutari,U.S.A.,2021,"Garcia Estate, 2019 harvest, b. GT722162021820",72.0,3.75
2447,733,Whittakers,New Zealand,2011,Ghana,72.0,2.5
2448,1169,Wilkie's Organic,Ireland,2013,Amazonas,75.0,2.5
2449,1169,Wilkie's Organic,Ireland,2013,Amazonas,89.0,2.75
2450,1173,Wilkie's Organic,Ireland,2013,Amazonas w/ nibs,75.0,2.75
2451,1169,Wilkie's Organic,Ireland,2013,Tumbes,75.0,3.25
2452,457,Willie's Cacao,U.K.,2009,San Martin,70.0,3.0
2453,457,Willie's Cacao,U.K.,2009,Rio Caribe,72.0,3.25
2454,593,Willie's Cacao,U.K.,2010,Sambirano,71.0,3.0
2455,593,Willie's Cacao,U.K.,2010,Hacienda Las Trincheras,72.0,3.5
2456,593,Willie's Cacao,U.K.,2010,Java,69.0,3.75
2457,1109,Willie's Cacao,U.K.,2013,"Java, Indonesian Black",100.0,2.25
2458,1227,Willie's Cacao,U.K.,2014,Los Llanos,88.0,3.0
2459,1848,Willie's Cacao,U.K.,2016,Los Llanos,70.0,4.0
2460,1912,Wm,U.S.A.,2016,"Guasare, Zulia Prov., 2015, batch 124",74.0,3.0
2461,1912,Wm,U.S.A.,2016,"Wild Beniano, 2016, batch 128, Heirloom",76.0,3.5
2462,1916,Wm,U.S.A.,2016,"Ghana, 2013, batch 129",75.0,3.75
2463,2406,Wm,U.S.A.,2019,"Maya Mountain, 2017, batch 255",68.0,3.25
2464,2346,Wm,U.S.A.,2019,Porcelana,70.0,3.5
2465,2652,Wm,U.S.A.,2021,Dominican Republic,70.0,3.5
2466,769,Woodblock,U.S.A.,2011,La Red,70.0,3.5
2467,741,Woodblock,U.S.A.,2011,Ocumare,70.0,4.0
2468,825,Woodblock,U.S.A.,2012,Ecuador,70.0,2.5
2469,825,Woodblock,U.S.A.,2012,Costa Rica,70.0,3.0
2470,951,Woodblock,U.S.A.,2012,"Sambirano, batch 1",70.0,3.25
2471,1042,Woodblock,U.S.A.,2013,"Camino Verde P., Balao, Guayas, batch 1",70.0,3.25
2472,1042,Woodblock,U.S.A.,2013,"Gran Couva, batch 1",70.0,3.5
2473,1243,Woodblock,U.S.A.,2014,"Maranon, Cajamarca",70.0,3.0
2474,2656,Woodblock,U.S.A.,2021,"Kokoa Kamili, batch 23",70.0,3.0
2475,1057,Xocolat,Dominican Republic,2013,Hispaniola,66.0,3.0
2476,2374,Xocolatisimo,El Salvador,2019,Hacienda San Jose,65.0,2.75
2477,2378,Xocolatisimo,El Salvador,2019,Hacienda San Jose,75.0,3.0
2478,2374,Xocolatisimo,El Salvador,2019,Hacienda San Jose,70.0,3.25
2479,2522,Xocolatl,U.S.A.,2020,"Kokoa Kamili, Kilombero Valley, batch 1",73.0,3.25
2480,2518,Xocolatl,U.S.A.,2020,"San Martin de Pangoa, batch 46",70.0,3.5
2481,2522,Xocolatl,U.S.A.,2020,"Matagalpa, batch 57",72.0,3.5
2482,1948,Xocolla,U.S.A.,2017,"Hispaniola, batch 170104",70.0,2.5
2483,1948,Xocolla,U.S.A.,2017,"Sambirano, batch 170102",70.0,2.75
2484,2618,Zac Squared,U.S.A.,2021,Rio Claro,70.0,3.25
2485,2618,Zac Squared,U.S.A.,2021,Ben Tre,70.0,3.5
2486,2618,Zac Squared,U.S.A.,2021,Zorzal,70.0,3.5
2487,2700,Zacharias,U.S.A.,2021,"Tranquilidad, wild Bolivia",70.0,3.0
2488,1574,Zak's,U.S.A.,2015,"Papua New Guinea, Batch 2",70.0,3.0
2489,1582,Zak's,U.S.A.,2015,"House Blend, Batch 2",60.0,3.0
2490,1578,Zak's,U.S.A.,2015,"Dominican Republic, Batch D2",70.0,3.25
2491,1578,Zak's,U.S.A.,2015,"Madagascar, Batch 2",70.0,3.25
2492,1578,Zak's,U.S.A.,2015,"Peru, Batch 1",70.0,3.25
2493,1578,Zak's,U.S.A.,2015,"Belize, Batch 2",70.0,3.5
2494,1824,Zart Pralinen,Austria,2016,UNOCACE,70.0,2.75
2495,1824,Zart Pralinen,Austria,2016,San Juan Estate,85.0,2.75
2496,1824,Zart Pralinen,Austria,2016,"Kakao Kamili, Kilombero Valley",85.0,3.0
2497,1820,Zart Pralinen,Austria,2016,"Millot P., Ambanja",70.0,3.5
2498,1824,Zart Pralinen,Austria,2016,"Kakao Kamili, Kilombero Valley",70.0,3.5
2499,1880,Zart Pralinen,Austria,2016,"San Juan Estate, Gran Couva",78.0,3.5
2500,697,Zokoko,Australia,2011,Alto Beni,68.0,3.5
2501,701,Zokoko,Australia,2011,Tokiala,66.0,3.5
2502,701,Zokoko,Australia,2011,"Tranquilidad, Baures",72.0,3.75
2503,1780,Zokoko,Australia,2016,Goddess Blend,65.0,3.25
2504,1716,Zokoko,Australia,2016,Guadalcanal,78.0,3.75
2505,2044,Zoto (Chocolatoa),Belgium,2018,"Jeru Antiguo, batch jan705, 2 turns",72.0,3.0
2506,2230,Zoto (Chocolatoa),Belgium,2018,"Kilimamwenza, Ituri Province",68.0,3.0
2507,2064,Zoto (Chocolatoa),Belgium,2018,Rugoso,75.0,3.25
2508,2048,Zoto (Chocolatoa),Belgium,2018,"El Castillero, batch ca1705, 3 turns",70.0,3.75
2509,486,Zotter,Austria,2010,"Brazil, Mitzi Blue",65.0,3.0
2510,749,Zotter,Austria,2011,Congo,65.0,3.0
2511,781,Zotter,Austria,2011,Kerala State,62.0,3.25
2512,749,Zotter,Austria,2011,Kerala State,65.0,3.5
2513,647,Zotter,Austria,2011,Peru,70.0,3.75
2514,875,Zotter,Austria,2012,"Satipo Pangoa region, 16hr conche",70.0,3.0
2515,879,Zotter,Austria,2012,El Oro,75.0,3.0
2516,879,Zotter,Austria,2012,Huiwani Coop,75.0,3.0
2517,879,Zotter,Austria,2012,El Ceibo Coop,90.0,3.25
2518,883,Zotter,Austria,2012,"Kongo, Highlands",68.0,3.25
2519,801,Zotter,Austria,2012,"Bocas del Toro, Cocabo Co-op",72.0,3.5
2520,801,Zotter,Austria,2012,Amazonas Frucht,65.0,3.5
2521,875,Zotter,Austria,2012,"Satipo Pangoa region, 20hr conche",70.0,3.5
2522,883,Zotter,Austria,2012,"Indianer, Raw",58.0,3.5
2523,875,Zotter,Austria,2012,"Loma Los Pinos, Yacao region, D.R.",62.0,3.75
2524,879,Zotter,Austria,2012,Santo Domingo,70.0,3.75
2525,1205,Zotter,Austria,2014,Raw,80.0,2.75
2526,1996,Zotter,Austria,2017,"APROCAFA, Acandi",75.0,3.75
2527,2036,Zotter,Austria,2018,"Dry Aged, 30 yr Anniversary bar",75.0,3.0
2528,2170,Zotter,Austria,2018,Mountains of the Moon,70.0,3.25
2529,2170,Zotter,Austria,2018,Maya Mtn,72.0,3.5
